spec_dir,clip_dir,speaker_count,speakers
data\specs_libricss\0S_session3_clip585.pt,data\clips_libricss\0S_session3_clip585.wav,1,['260']
data\specs_libricss\0S_session3_clip586.pt,data\clips_libricss\0S_session3_clip586.wav,1,['1320']
data\specs_libricss\0S_session3_clip587.pt,data\clips_libricss\0S_session3_clip587.wav,1,['1320']
data\specs_libricss\0S_session3_clip588.pt,data\clips_libricss\0S_session3_clip588.wav,1,['1320']
data\specs_libricss\0S_session3_clip589.pt,data\clips_libricss\0S_session3_clip589.wav,1,['1320']
data\specs_libricss\0S_session3_clip59.pt,data\clips_libricss\0S_session3_clip59.wav,1,['260']
data\specs_libricss\0S_session3_clip590.pt,data\clips_libricss\0S_session3_clip590.wav,1,['1320']
data\specs_libricss\0S_session3_clip591.pt,data\clips_libricss\0S_session3_clip591.wav,1,['1320']
data\specs_libricss\0S_session3_clip592.pt,data\clips_libricss\0S_session3_clip592.wav,1,['1320']
data\specs_libricss\0S_session3_clip593.pt,data\clips_libricss\0S_session3_clip593.wav,1,['1320']
data\specs_libricss\0S_session3_clip594.pt,data\clips_libricss\0S_session3_clip594.wav,1,['1320']
data\specs_libricss\0S_session3_clip595.pt,data\clips_libricss\0S_session3_clip595.wav,1,['1089']
data\specs_libricss\0S_session3_clip596.pt,data\clips_libricss\0S_session3_clip596.wav,1,['1089']
data\specs_libricss\0S_session3_clip597.pt,data\clips_libricss\0S_session3_clip597.wav,1,['1089']
data\specs_libricss\0S_session3_clip598.pt,data\clips_libricss\0S_session3_clip598.wav,1,['1089']
data\specs_libricss\0S_session3_clip599.pt,data\clips_libricss\0S_session3_clip599.wav,2,"['5105', '1089']"
data\specs_libricss\0S_session3_clip6.pt,data\clips_libricss\0S_session3_clip6.wav,1,['908']
data\specs_libricss\0S_session3_clip60.pt,data\clips_libricss\0S_session3_clip60.wav,1,['260']
data\specs_libricss\0S_session3_clip600.pt,data\clips_libricss\0S_session3_clip600.wav,1,['5105']
data\specs_libricss\0S_session3_clip601.pt,data\clips_libricss\0S_session3_clip601.wav,1,['5105']
data\specs_libricss\0S_session3_clip602.pt,data\clips_libricss\0S_session3_clip602.wav,1,['5105']
data\specs_libricss\0S_session3_clip61.pt,data\clips_libricss\0S_session3_clip61.wav,1,['260']
data\specs_libricss\0S_session3_clip62.pt,data\clips_libricss\0S_session3_clip62.wav,1,['260']
data\specs_libricss\0S_session3_clip63.pt,data\clips_libricss\0S_session3_clip63.wav,1,['260']
data\specs_libricss\0S_session3_clip64.pt,data\clips_libricss\0S_session3_clip64.wav,1,['260']
data\specs_libricss\0S_session3_clip65.pt,data\clips_libricss\0S_session3_clip65.wav,1,['260']
data\specs_libricss\0S_session3_clip66.pt,data\clips_libricss\0S_session3_clip66.wav,1,['260']
data\specs_libricss\0S_session3_clip67.pt,data\clips_libricss\0S_session3_clip67.wav,1,['260']
data\specs_libricss\0S_session3_clip68.pt,data\clips_libricss\0S_session3_clip68.wav,1,['260']
data\specs_libricss\0S_session3_clip69.pt,data\clips_libricss\0S_session3_clip69.wav,1,['260']
data\specs_libricss\0S_session3_clip7.pt,data\clips_libricss\0S_session3_clip7.wav,1,['908']
data\specs_libricss\0S_session3_clip70.pt,data\clips_libricss\0S_session3_clip70.wav,2,"['260', '672']"
data\specs_libricss\0S_session3_clip71.pt,data\clips_libricss\0S_session3_clip71.wav,1,['672']
data\specs_libricss\0S_session3_clip72.pt,data\clips_libricss\0S_session3_clip72.wav,1,['672']
data\specs_libricss\0S_session3_clip73.pt,data\clips_libricss\0S_session3_clip73.wav,1,['672']
data\specs_libricss\0S_session3_clip74.pt,data\clips_libricss\0S_session3_clip74.wav,1,['672']
data\specs_libricss\0S_session3_clip75.pt,data\clips_libricss\0S_session3_clip75.wav,1,['672']
data\specs_libricss\0S_session3_clip76.pt,data\clips_libricss\0S_session3_clip76.wav,1,['672']
data\specs_libricss\0S_session3_clip77.pt,data\clips_libricss\0S_session3_clip77.wav,1,['672']
data\specs_libricss\0S_session3_clip78.pt,data\clips_libricss\0S_session3_clip78.wav,1,['5105']
data\specs_libricss\0S_session3_clip79.pt,data\clips_libricss\0S_session3_clip79.wav,1,['5105']
data\specs_libricss\0S_session3_clip8.pt,data\clips_libricss\0S_session3_clip8.wav,1,['908']
data\specs_libricss\0S_session3_clip80.pt,data\clips_libricss\0S_session3_clip80.wav,1,['5105']
data\specs_libricss\0S_session3_clip81.pt,data\clips_libricss\0S_session3_clip81.wav,1,['5105']
data\specs_libricss\0S_session3_clip82.pt,data\clips_libricss\0S_session3_clip82.wav,1,['5105']
data\specs_libricss\0S_session3_clip83.pt,data\clips_libricss\0S_session3_clip83.wav,2,"['5105', '908']"
data\specs_libricss\0S_session3_clip84.pt,data\clips_libricss\0S_session3_clip84.wav,1,['908']
data\specs_libricss\0S_session3_clip85.pt,data\clips_libricss\0S_session3_clip85.wav,1,['908']
data\specs_libricss\0S_session3_clip86.pt,data\clips_libricss\0S_session3_clip86.wav,1,['908']
data\specs_libricss\0S_session3_clip87.pt,data\clips_libricss\0S_session3_clip87.wav,1,['908']
data\specs_libricss\0S_session3_clip88.pt,data\clips_libricss\0S_session3_clip88.wav,1,['908']
data\specs_libricss\0S_session3_clip89.pt,data\clips_libricss\0S_session3_clip89.wav,1,['908']
data\specs_libricss\0S_session3_clip9.pt,data\clips_libricss\0S_session3_clip9.wav,1,['908']
data\specs_libricss\0S_session3_clip90.pt,data\clips_libricss\0S_session3_clip90.wav,1,['908']
data\specs_libricss\0S_session3_clip91.pt,data\clips_libricss\0S_session3_clip91.wav,1,['908']
data\specs_libricss\0S_session3_clip92.pt,data\clips_libricss\0S_session3_clip92.wav,1,['908']
data\specs_libricss\0S_session3_clip93.pt,data\clips_libricss\0S_session3_clip93.wav,1,['908']
data\specs_libricss\0S_session3_clip94.pt,data\clips_libricss\0S_session3_clip94.wav,1,['908']
data\specs_libricss\0S_session3_clip95.pt,data\clips_libricss\0S_session3_clip95.wav,1,['908']
data\specs_libricss\0S_session3_clip96.pt,data\clips_libricss\0S_session3_clip96.wav,1,['908']
data\specs_libricss\0S_session3_clip97.pt,data\clips_libricss\0S_session3_clip97.wav,1,['908']
data\specs_libricss\0S_session3_clip98.pt,data\clips_libricss\0S_session3_clip98.wav,1,['908']
data\specs_libricss\0S_session3_clip99.pt,data\clips_libricss\0S_session3_clip99.wav,1,['908']
data\specs_libricss\0S_session4_clip1.pt,data\clips_libricss\0S_session4_clip1.wav,0,[]
data\specs_libricss\0S_session4_clip10.pt,data\clips_libricss\0S_session4_clip10.wav,1,['1995']
data\specs_libricss\0S_session4_clip100.pt,data\clips_libricss\0S_session4_clip100.wav,1,['1995']
data\specs_libricss\0S_session4_clip101.pt,data\clips_libricss\0S_session4_clip101.wav,1,['1995']
data\specs_libricss\0S_session4_clip102.pt,data\clips_libricss\0S_session4_clip102.wav,1,['1995']
data\specs_libricss\0S_session4_clip103.pt,data\clips_libricss\0S_session4_clip103.wav,1,['1995']
data\specs_libricss\0S_session4_clip104.pt,data\clips_libricss\0S_session4_clip104.wav,1,['5683']
data\specs_libricss\0S_session4_clip105.pt,data\clips_libricss\0S_session4_clip105.wav,1,['5683']
data\specs_libricss\0S_session4_clip106.pt,data\clips_libricss\0S_session4_clip106.wav,1,['5683']
data\specs_libricss\0S_session4_clip107.pt,data\clips_libricss\0S_session4_clip107.wav,1,['1995']
data\specs_libricss\0S_session4_clip108.pt,data\clips_libricss\0S_session4_clip108.wav,1,['1995']
data\specs_libricss\0S_session4_clip109.pt,data\clips_libricss\0S_session4_clip109.wav,1,['1995']
data\specs_libricss\0S_session4_clip11.pt,data\clips_libricss\0S_session4_clip11.wav,1,['1995']
data\specs_libricss\0S_session4_clip110.pt,data\clips_libricss\0S_session4_clip110.wav,1,['1995']
data\specs_libricss\0S_session4_clip111.pt,data\clips_libricss\0S_session4_clip111.wav,1,['1995']
data\specs_libricss\0S_session4_clip112.pt,data\clips_libricss\0S_session4_clip112.wav,1,['1995']
data\specs_libricss\0S_session4_clip113.pt,data\clips_libricss\0S_session4_clip113.wav,1,['1995']
data\specs_libricss\0S_session4_clip114.pt,data\clips_libricss\0S_session4_clip114.wav,1,['1995']
data\specs_libricss\0S_session4_clip115.pt,data\clips_libricss\0S_session4_clip115.wav,1,['4970']
data\specs_libricss\0S_session4_clip116.pt,data\clips_libricss\0S_session4_clip116.wav,2,"['4970', '2961']"
data\specs_libricss\0S_session4_clip117.pt,data\clips_libricss\0S_session4_clip117.wav,1,['2961']
data\specs_libricss\0S_session4_clip118.pt,data\clips_libricss\0S_session4_clip118.wav,1,['2961']
data\specs_libricss\0S_session4_clip119.pt,data\clips_libricss\0S_session4_clip119.wav,1,['2961']
data\specs_libricss\0S_session4_clip12.pt,data\clips_libricss\0S_session4_clip12.wav,1,['1995']
data\specs_libricss\0S_session4_clip120.pt,data\clips_libricss\0S_session4_clip120.wav,1,['2961']
data\specs_libricss\0S_session4_clip121.pt,data\clips_libricss\0S_session4_clip121.wav,1,['2961']
data\specs_libricss\0S_session4_clip122.pt,data\clips_libricss\0S_session4_clip122.wav,1,['2961']
data\specs_libricss\0S_session4_clip123.pt,data\clips_libricss\0S_session4_clip123.wav,1,['2961']
data\specs_libricss\0S_session4_clip124.pt,data\clips_libricss\0S_session4_clip124.wav,1,['2961']
data\specs_libricss\0S_session4_clip125.pt,data\clips_libricss\0S_session4_clip125.wav,1,['2961']
data\specs_libricss\0S_session4_clip126.pt,data\clips_libricss\0S_session4_clip126.wav,1,['2961']
data\specs_libricss\0S_session4_clip127.pt,data\clips_libricss\0S_session4_clip127.wav,1,['2961']
data\specs_libricss\0S_session4_clip128.pt,data\clips_libricss\0S_session4_clip128.wav,1,['2961']
data\specs_libricss\0S_session4_clip129.pt,data\clips_libricss\0S_session4_clip129.wav,1,['2961']
data\specs_libricss\0S_session4_clip13.pt,data\clips_libricss\0S_session4_clip13.wav,1,['1995']
data\specs_libricss\0S_session4_clip130.pt,data\clips_libricss\0S_session4_clip130.wav,1,['2961']
data\specs_libricss\0S_session4_clip131.pt,data\clips_libricss\0S_session4_clip131.wav,1,['2961']
data\specs_libricss\0S_session4_clip132.pt,data\clips_libricss\0S_session4_clip132.wav,1,['2961']
data\specs_libricss\0S_session4_clip133.pt,data\clips_libricss\0S_session4_clip133.wav,1,['2961']
data\specs_libricss\0S_session4_clip134.pt,data\clips_libricss\0S_session4_clip134.wav,1,['2961']
data\specs_libricss\0S_session4_clip135.pt,data\clips_libricss\0S_session4_clip135.wav,1,['2961']
data\specs_libricss\0S_session4_clip136.pt,data\clips_libricss\0S_session4_clip136.wav,1,['2961']
data\specs_libricss\0S_session4_clip137.pt,data\clips_libricss\0S_session4_clip137.wav,1,['2961']
data\specs_libricss\0S_session4_clip138.pt,data\clips_libricss\0S_session4_clip138.wav,1,['2961']
data\specs_libricss\0S_session4_clip139.pt,data\clips_libricss\0S_session4_clip139.wav,1,['2961']
data\specs_libricss\0S_session4_clip14.pt,data\clips_libricss\0S_session4_clip14.wav,1,['1995']
data\specs_libricss\0S_session4_clip140.pt,data\clips_libricss\0S_session4_clip140.wav,1,['2961']
data\specs_libricss\0S_session4_clip141.pt,data\clips_libricss\0S_session4_clip141.wav,1,['2961']
data\specs_libricss\0S_session4_clip142.pt,data\clips_libricss\0S_session4_clip142.wav,1,['2961']
data\specs_libricss\0S_session4_clip143.pt,data\clips_libricss\0S_session4_clip143.wav,1,['4507']
data\specs_libricss\0S_session4_clip144.pt,data\clips_libricss\0S_session4_clip144.wav,1,['4507']
data\specs_libricss\0S_session4_clip145.pt,data\clips_libricss\0S_session4_clip145.wav,2,"['1221', '4507']"
data\specs_libricss\0S_session4_clip146.pt,data\clips_libricss\0S_session4_clip146.wav,1,['1221']
data\specs_libricss\0S_session4_clip147.pt,data\clips_libricss\0S_session4_clip147.wav,1,['1221']
data\specs_libricss\0S_session4_clip148.pt,data\clips_libricss\0S_session4_clip148.wav,1,['1221']
data\specs_libricss\0S_session4_clip149.pt,data\clips_libricss\0S_session4_clip149.wav,1,['1221']
data\specs_libricss\0S_session4_clip15.pt,data\clips_libricss\0S_session4_clip15.wav,1,['1995']
data\specs_libricss\0S_session4_clip150.pt,data\clips_libricss\0S_session4_clip150.wav,1,['1221']
data\specs_libricss\0S_session4_clip151.pt,data\clips_libricss\0S_session4_clip151.wav,1,['1221']
data\specs_libricss\0S_session4_clip152.pt,data\clips_libricss\0S_session4_clip152.wav,1,['1221']
data\specs_libricss\0S_session4_clip153.pt,data\clips_libricss\0S_session4_clip153.wav,1,['1221']
data\specs_libricss\0S_session4_clip154.pt,data\clips_libricss\0S_session4_clip154.wav,1,['1221']
data\specs_libricss\0S_session4_clip155.pt,data\clips_libricss\0S_session4_clip155.wav,1,['1221']
data\specs_libricss\0S_session4_clip156.pt,data\clips_libricss\0S_session4_clip156.wav,1,['1221']
data\specs_libricss\0S_session4_clip157.pt,data\clips_libricss\0S_session4_clip157.wav,1,['1221']
data\specs_libricss\0S_session4_clip158.pt,data\clips_libricss\0S_session4_clip158.wav,1,['1221']
data\specs_libricss\0S_session4_clip159.pt,data\clips_libricss\0S_session4_clip159.wav,1,['1221']
data\specs_libricss\0S_session4_clip16.pt,data\clips_libricss\0S_session4_clip16.wav,1,['1188']
data\specs_libricss\0S_session4_clip160.pt,data\clips_libricss\0S_session4_clip160.wav,1,['4507']
data\specs_libricss\0S_session4_clip161.pt,data\clips_libricss\0S_session4_clip161.wav,1,['4507']
data\specs_libricss\0S_session4_clip162.pt,data\clips_libricss\0S_session4_clip162.wav,1,['4507']
data\specs_libricss\0S_session4_clip163.pt,data\clips_libricss\0S_session4_clip163.wav,1,['4507']
data\specs_libricss\0S_session4_clip164.pt,data\clips_libricss\0S_session4_clip164.wav,2,"['4507', '5683']"
data\specs_libricss\0S_session4_clip165.pt,data\clips_libricss\0S_session4_clip165.wav,1,['5683']
data\specs_libricss\0S_session4_clip166.pt,data\clips_libricss\0S_session4_clip166.wav,1,['5683']
data\specs_libricss\0S_session4_clip167.pt,data\clips_libricss\0S_session4_clip167.wav,1,['5683']
data\specs_libricss\0S_session4_clip168.pt,data\clips_libricss\0S_session4_clip168.wav,1,['5683']
data\specs_libricss\0S_session4_clip169.pt,data\clips_libricss\0S_session4_clip169.wav,1,['5683']
data\specs_libricss\0S_session4_clip17.pt,data\clips_libricss\0S_session4_clip17.wav,1,['1188']
data\specs_libricss\0S_session4_clip170.pt,data\clips_libricss\0S_session4_clip170.wav,1,['5683']
data\specs_libricss\0S_session4_clip171.pt,data\clips_libricss\0S_session4_clip171.wav,1,['5683']
data\specs_libricss\0S_session4_clip172.pt,data\clips_libricss\0S_session4_clip172.wav,1,['5683']
data\specs_libricss\0S_session4_clip173.pt,data\clips_libricss\0S_session4_clip173.wav,1,['5683']
data\specs_libricss\0S_session4_clip174.pt,data\clips_libricss\0S_session4_clip174.wav,1,['5683']
data\specs_libricss\0S_session4_clip175.pt,data\clips_libricss\0S_session4_clip175.wav,1,['5683']
data\specs_libricss\0S_session4_clip176.pt,data\clips_libricss\0S_session4_clip176.wav,1,['5683']
data\specs_libricss\0S_session4_clip177.pt,data\clips_libricss\0S_session4_clip177.wav,1,['5683']
data\specs_libricss\0S_session4_clip178.pt,data\clips_libricss\0S_session4_clip178.wav,2,"['2961', '5683']"
data\specs_libricss\0S_session4_clip179.pt,data\clips_libricss\0S_session4_clip179.wav,1,['2961']
data\specs_libricss\0S_session4_clip18.pt,data\clips_libricss\0S_session4_clip18.wav,1,['1188']
data\specs_libricss\0S_session4_clip180.pt,data\clips_libricss\0S_session4_clip180.wav,1,['2961']
data\specs_libricss\0S_session4_clip181.pt,data\clips_libricss\0S_session4_clip181.wav,1,['2961']
data\specs_libricss\0S_session4_clip182.pt,data\clips_libricss\0S_session4_clip182.wav,1,['2961']
data\specs_libricss\0S_session4_clip183.pt,data\clips_libricss\0S_session4_clip183.wav,1,['2961']
data\specs_libricss\0S_session4_clip184.pt,data\clips_libricss\0S_session4_clip184.wav,1,['2961']
data\specs_libricss\0S_session4_clip185.pt,data\clips_libricss\0S_session4_clip185.wav,1,['2961']
data\specs_libricss\0S_session4_clip186.pt,data\clips_libricss\0S_session4_clip186.wav,1,['2961']
data\specs_libricss\0S_session4_clip187.pt,data\clips_libricss\0S_session4_clip187.wav,1,['2961']
data\specs_libricss\0S_session4_clip188.pt,data\clips_libricss\0S_session4_clip188.wav,2,"['2961', '672']"
data\specs_libricss\0S_session4_clip189.pt,data\clips_libricss\0S_session4_clip189.wav,1,['672']
data\specs_libricss\0S_session4_clip19.pt,data\clips_libricss\0S_session4_clip19.wav,1,['1188']
data\specs_libricss\0S_session4_clip190.pt,data\clips_libricss\0S_session4_clip190.wav,1,['672']
data\specs_libricss\0S_session4_clip191.pt,data\clips_libricss\0S_session4_clip191.wav,1,['672']
data\specs_libricss\0S_session4_clip192.pt,data\clips_libricss\0S_session4_clip192.wav,1,['672']
data\specs_libricss\0S_session4_clip193.pt,data\clips_libricss\0S_session4_clip193.wav,1,['5683']
data\specs_libricss\0S_session4_clip194.pt,data\clips_libricss\0S_session4_clip194.wav,1,['5683']
data\specs_libricss\0S_session4_clip195.pt,data\clips_libricss\0S_session4_clip195.wav,1,['5683']
data\specs_libricss\0S_session4_clip196.pt,data\clips_libricss\0S_session4_clip196.wav,1,['5683']
data\specs_libricss\0S_session4_clip197.pt,data\clips_libricss\0S_session4_clip197.wav,1,['5683']
data\specs_libricss\0S_session4_clip198.pt,data\clips_libricss\0S_session4_clip198.wav,2,"['672', '5683']"
data\specs_libricss\0S_session4_clip199.pt,data\clips_libricss\0S_session4_clip199.wav,1,['672']
data\specs_libricss\0S_session4_clip2.pt,data\clips_libricss\0S_session4_clip2.wav,0,[]
data\specs_libricss\0S_session4_clip20.pt,data\clips_libricss\0S_session4_clip20.wav,1,['1188']
data\specs_libricss\0S_session4_clip200.pt,data\clips_libricss\0S_session4_clip200.wav,1,['672']
data\specs_libricss\0S_session4_clip201.pt,data\clips_libricss\0S_session4_clip201.wav,1,['672']
data\specs_libricss\0S_session4_clip202.pt,data\clips_libricss\0S_session4_clip202.wav,1,['672']
data\specs_libricss\0S_session4_clip203.pt,data\clips_libricss\0S_session4_clip203.wav,1,['672']
data\specs_libricss\0S_session4_clip204.pt,data\clips_libricss\0S_session4_clip204.wav,1,['672']
data\specs_libricss\0S_session4_clip205.pt,data\clips_libricss\0S_session4_clip205.wav,1,['672']
data\specs_libricss\0S_session4_clip206.pt,data\clips_libricss\0S_session4_clip206.wav,1,['672']
data\specs_libricss\0S_session4_clip207.pt,data\clips_libricss\0S_session4_clip207.wav,1,['672']
data\specs_libricss\0S_session4_clip208.pt,data\clips_libricss\0S_session4_clip208.wav,1,['672']
data\specs_libricss\0S_session4_clip209.pt,data\clips_libricss\0S_session4_clip209.wav,1,['672']
data\specs_libricss\0S_session4_clip21.pt,data\clips_libricss\0S_session4_clip21.wav,1,['1188']
